candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
33,7118, distance,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-38.118563085125515,6.489997049365339,7
34,373, =,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-26.757166196468006,7.852313216327246,7
35,3824, abs,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-25.82751423149284,8.670916304592575,7
36,84003,(elem,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-40.724807285907445,7.476880451251253,7
37,537, -,"[21, 24, 39, 40, 42, 49]",HumanEval/0,1.7471150611199846,-0.022672635844991462,7
38,38254, elem,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-0.10581171323019589,1.9716756728223008,7
43,624, if,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-0.6716110925217436,-0.037688931421438254,7
44,7118, distance,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-2.861390650575686,-0.17182976775318715,7
45,797, <,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-0.4321420877372475,0.0182746632977967,7
46,14362, threshold,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-0.8560164738776166,-0.07248823848817143,7
47,25,:,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-0.05562670052654539,0.0027100202370485826,7
50,944, return,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-1.998700495382991,-0.08434633491994925,7
51,8261, True,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-1.0136133831256302,-0.07873458040687964,7
54,305,   ,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-7.940712263880869,0.7977079222453051,7
55,944, return,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-17.624822067424702,1.688588836588334,7
56,10158, False,"[21, 24, 39, 40, 42, 49]",HumanEval/0,-10.119303818478102,2.219272174650058,7
0,305,   ,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.5292083076183189,-0.0033991996052806783,8
1,352, for,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.9668651091695892,-0.010188497543547559,8
2,18400, idx,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-2.8710903901954907,1.1965041780070944,8
3,11,",","[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.5655527726714809,-0.0688436844650635,8
4,38254, elem,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-1.1485077699270505,-0.06373565558570604,8
5,296, in,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-30.41417609128723,9.236917277390132,8
6,35424, enumerate,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-12.328003582212773,13.70720317432927,8
7,3733,(n,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-23.556365735428813,11.710582899141645,8
8,22903,umbers,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-21.321425154068606,12.252959983002054,8
9,3535,):,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-17.437740317324483,12.886005377989095,8
11,394,       ,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-18.880874055654317,12.025579394833537,8
12,352, for,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-17.348018246893048,13.09684473371035,8
13,18400, idx,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-12.380939074430103,15.811765401369087,8
14,17,2,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-26.18215452119523,10.674965067388197,8
15,11,",","[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.12799865329100157,-0.025324753659131005,8
17,17,2,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.1791911373319408,-0.02200473939453762,8
18,296, in,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.40798696395063416,-0.022804122542106064,8
19,35424, enumerate,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.049930254118294215,-0.03686804411078515,8
20,3733,(n,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.19884806340098748,-0.0037652452574219453,8
22,3535,):,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.37902068930281985,0.013643182576943413,8
25,624, if,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.08794498643067072,-0.013598891808678126,8
26,18400, idx,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-1.1001729556993496,0.9505423685997644,8
27,2648, !=,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.4190593660847526,-0.01929861067387728,8
28,18400, idx,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-2.02683480900032,0.02831806493732092,8
29,17,2,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-6.393677537934423,14.590218209063888,8
30,25,:,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-17.540651012961575,11.62326836735232,8
32,921,               ,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-19.19980620056424,11.993732383212405,8
33,7118, distance,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-19.569753413370677,12.140651287936175,8
34,373, =,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-16.73514684209033,11.80626661237529,8
35,3824, abs,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-12.876777647607582,13.160472610057088,8
36,84003,(elem,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-13.419651276086938,13.496856336775643,8
37,537, -,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.17751160459306448,-0.006927193562474843,8
38,38254, elem,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.20889015934665167,0.03418239628589004,8
43,624, if,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.43679031004660374,0.013906023206341267,8
44,7118, distance,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,1.158282255758536,0.025148198114479214,8
45,797, <,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,0.19523168453099515,-0.03320120763794643,8
46,14362, threshold,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.5456160950765252,0.016901200484144008,8
47,25,:,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.2593398426921567,-0.022043854747557434,8
50,944, return,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.4704666109024629,0.018379364972234136,8
51,8261, True,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.4720907176323408,0.0019433649827278465,8
54,305,   ,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-5.183207788584809,0.8734897832421686,8
55,944, return,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.7639644462429942,3.063516792674411,8
56,10158, False,"[16, 21, 24, 39, 40, 42, 49]",HumanEval/0,-0.40414863785707666,3.071074848533044,8
0,305,   ,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.07998730889869421,-0.003758188531423734,9
1,352, for,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.05796399177495459,-0.019187520595113305,9
2,18400, idx,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-2.1423201938816874,1.3064675454094066,9
3,11,",","[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.044181649051211025,-0.04303983520950516,9
4,38254, elem,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.4394761095661579,-0.06297889347449448,9
5,296, in,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-30.841951050876787,7.893591199287789,9
6,35424, enumerate,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-10.593170767431047,14.473696977154324,9
7,3733,(n,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-41.22831056614382,7.10727850792952,9
8,22903,umbers,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-48.3786474301553,6.006599415928752,9
9,3535,):,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-17.29279367568165,12.888019829850268,9
11,394,       ,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-23.200876729562196,10.683025933558204,9
12,352, for,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-19.397801410171496,12.451361552493465,9
13,18400, idx,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-14.928440390146761,14.63028905731064,9
14,17,2,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-37.62197567228145,9.248913926710228,9
15,11,",","[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.2617456843765922,-0.0074822912305285705,9
17,17,2,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.21222044069088497,0.010208848461816578,9
18,296, in,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.46781590576370036,-0.0028764189717220834,9
19,35424, enumerate,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.2867938010675175,-0.010602144539217706,9
20,3733,(n,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.19314793813077813,-0.0011669148035580168,9
22,3535,):,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.5387581422978656,-0.0015642811949914126,9
25,624, if,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.1857077163278973,-0.015616698656476968,9
26,18400, idx,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.7094745577470576,1.0106854326664814,9
27,2648, !=,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.4804698789456552,-0.015161119120915112,9
28,18400, idx,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-1.8546426987207951,0.25860287110300106,9
29,17,2,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-6.804865121989451,14.626704433121304,9
30,25,:,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-19.625187940332808,12.384136035998756,9
32,921,               ,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-19.38897542105883,12.786417537517384,9
33,7118, distance,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-21.14950771519875,11.803437576415428,9
34,373, =,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-16.783800698471396,12.572228290708164,9
35,3824, abs,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-13.131171724603746,14.054836744458918,9
36,84003,(elem,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-15.092578250712222,13.825489888638378,9
37,537, -,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.24645470070413467,-0.008256470930858129,9
38,38254, elem,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.4331923099096002,0.043045527905264835,9
43,624, if,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.14585619657077586,-0.005589905606141032,9
45,797, <,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.10928021708355118,-0.0020836169020559403,9
46,14362, threshold,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.2629375857508194,-0.002224666665200825,9
47,25,:,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.1401279637677817,0.000747814718228712,9
50,944, return,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.1574695864970863,-0.0010018024486337929,9
51,8261, True,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.04177047541406864,0.0035810906883830818,9
54,305,   ,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-3.8831373767309287,1.0217748245917213,9
55,944, return,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,-3.044423307522493,1.1683500798047866,9
56,10158, False,"[16, 21, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.23784446021022632,2.9917742479533658,9
0,305,   ,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.21217358385865737,-0.009042384476467547,10
1,352, for,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.48406001579581925,-0.040058507414524325,10
2,18400, idx,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-2.591666912193432,1.4761798548269969,10
3,11,",","[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.49754523977605913,-0.03238442461223645,10
4,38254, elem,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.8825641420556849,-0.07300076644718545,10
5,296, in,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-30.54543330658612,6.315656228825455,10
6,35424, enumerate,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-12.330215589440513,14.24161271760236,10
7,3733,(n,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-44.880886160669206,5.260608684817052,10
8,22903,umbers,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-29.308986187967776,11.231078284179995,10
9,3535,):,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-13.176917407200335,13.96949605499335,10
11,394,       ,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-18.708730438417433,12.48017242832899,10
12,352, for,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-13.711831139524065,13.841273398387568,10
13,18400, idx,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-15.161360880158782,14.933783722622058,10
14,17,2,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-31.758050119077552,10.0553851471066,10
15,11,",","[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.10399651720240399,0.0014597551463628733,10
17,17,2,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.26511724014631,-0.004635594069436699,10
18,296, in,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.04368472826286052,0.004525226397500637,10
19,35424, enumerate,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.11509528957390103,0.01649671288099208,10
20,3733,(n,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.01164025506454891,0.0011004696667569203,10
25,624, if,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.13459341469183528,-0.034844542873049056,10
26,18400, idx,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.7909032034784786,0.9777810760735672,10
27,2648, !=,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.012268476089275282,-0.031554027621915504,10
28,18400, idx,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-2.2052825225950983,0.1692866379304825,10
29,17,2,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-5.580656756883172,15.687868915284568,10
30,25,:,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-18.064987993808927,13.13325573210425,10
32,921,               ,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-14.023963446356674,13.940602024215153,10
33,7118, distance,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-15.862443692089755,13.633728797465931,10
34,373, =,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-11.36629633671214,14.391900552212938,10
35,3824, abs,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-11.995287362877434,14.56500290383382,10
36,84003,(elem,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-11.858470392526442,14.500893854817663,10
37,537, -,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.003396124827531821,-0.018269198193920866,10
38,38254, elem,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.13049284879480183,0.0375010419355466,10
43,624, if,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.050201354273326615,0.012464367262019715,10
45,797, <,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.04251035813649651,-0.0034738837100862785,10
46,14362, threshold,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.07208830922161269,-0.016763797168923178,10
47,25,:,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.023142343942481602,0.0014021832366541975,10
50,944, return,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.012823672010881637,-0.002993869217960743,10
51,8261, True,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,0.04561002431142924,0.0013012301107049318,10
54,305,   ,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-4.27552383732359,0.9403872092754728,10
55,944, return,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-3.878282819482365,1.1501545307957652,10
56,10158, False,"[16, 21, 22, 24, 39, 40, 42, 44, 49]",HumanEval/0,-0.020421502621957188,2.966928056253908,10
0,305,   ,[],HumanEval/1,50.61658999323845,2.4980761361256647,1
1,1490, result,[],HumanEval/1,109.17297461628914,5.071086406279805,1
2,373, =,[],HumanEval/1,85.92587445676327,2.3562551279298387,1
3,6969, [],[],HumanEval/1,113.91946666338481,5.460429327035059,1
5,305,   ,[],HumanEval/1,90.04869783390313,4.35847782198175,1
6,2251, current,[],HumanEval/1,-37.556068152189255,-2.3029206093928742,1
7,10839,_string,[],HumanEval/1,90.72711263597012,-1.7303092853491764,1
8,373, =,[],HumanEval/1,80.89152872562408,4.828785640297365,1
9,6969, [],[],HumanEval/1,109.31746512651443,4.794627488840994,1
11,305,   ,[],HumanEval/1,71.19802915677428,3.77835642150412,1
12,2251, current,[],HumanEval/1,52.352418035268784,3.982718348790831,1
13,43033,_depth,[],HumanEval/1,144.4919480085373,12.0598996749627,1
14,373, =,[],HumanEval/1,69.79255002737045,2.5644218082079453,1
16,15,0,[],HumanEval/1,80.57780486345291,5.714851009768738,1
19,305,   ,[],HumanEval/1,45.601456463336945,2.6358626222487676,1
20,352, for,[],HumanEval/1,97.51395457983017,9.41251329118068,1
21,272, c,[],HumanEval/1,135.1054875254631,8.475002675583369,1
22,296, in,[],HumanEval/1,115.77430728450418,11.91682559598776,1
23,93033, paren,[],HumanEval/1,49.92049631476402,4.382294028506976,1
24,10839,_string,[],HumanEval/1,23.744396775960922,2.915108370482047,1
25,25,:,[],HumanEval/1,50.92277076840401,3.711353618928838,1
27,394,       ,[],HumanEval/1,122.81367021985352,12.30655874504187,1
28,624, if,[],HumanEval/1,110.35564434528351,11.09599969400861,1
29,272, c,[],HumanEval/1,119.86822804808617,9.424018573049093,1
30,1613, ==,[],HumanEval/1,107.94902408123016,9.794814931798129,1
31,689, ',[],HumanEval/1,49.73062413930893,4.293759527550735,1
32,75672,(':,[],HumanEval/1,144.98504035174847,13.357567391326631,1
34,542,           ,[],HumanEval/1,122.98525746492669,10.236254025763104,1
35,2251, current,[],HumanEval/1,149.5446670949459,9.757619572984337,1
36,43033,_depth,[],HumanEval/1,127.10470667481422,12.493109963684308,1
37,4780, +=,[],HumanEval/1,131.25782358646393,8.204153206632908,1
39,16,1,[],HumanEval/1,8.315463125705719,0.9423532167053601,1
41,542,           ,[],HumanEval/1,119.86861337162554,5.62989119989888,1
42,2251, current,[],HumanEval/1,129.36531701683998,5.811362775611495,1
43,10839,_string,[],HumanEval/1,16.936542451381683,0.5320865244379398,1
44,7311,.append,[],HumanEval/1,115.48297929763794,5.223052621826097,1
45,3783,(c,[],HumanEval/1,102.77811747789383,6.382502009106457,1
46,8,),[],HumanEval/1,31.068106800317764,2.8055026339314706,1
48,394,       ,[],HumanEval/1,84.53104722965509,5.303019216402016,1
49,13918, elif,[],HumanEval/1,124.77333590015769,10.000926264194856,1
50,272, c,[],HumanEval/1,114.67981162667274,8.64198791753234,1
51,1613, ==,[],HumanEval/1,94.79996025562286,6.966475703539694,1
52,56908, '),[],HumanEval/1,124.66542068123817,9.57208604151769,1
53,4004,':,[],HumanEval/1,127.29305700957775,9.712857978761225,1
55,542,           ,[],HumanEval/1,99.36781064141542,5.38046886162652,1
56,2251, current,[],HumanEval/1,124.97144705057144,6.30706480494046,1
57,43033,_depth,[],HumanEval/1,110.07386955618858,7.669973014817202,1
58,18361, -=,[],HumanEval/1,136.98338076472282,8.01104823318064,1
60,16,1,[],HumanEval/1,34.932293981313705,1.8607765329013146,1
62,542,           ,[],HumanEval/1,104.1541327922605,4.448040914300617,1
63,2251, current,[],HumanEval/1,113.815583050251,3.8172130579818315,1
64,10839,_string,[],HumanEval/1,5.263668984174728,0.5093649675164693,1
65,7311,.append,[],HumanEval/1,99.78729596734047,3.080936134198959,1
66,3783,(c,[],HumanEval/1,115.4602298438549,5.211937344868426,1
67,8,),[],HumanEval/1,-8.428632348775864,0.8497267057926692,1
70,542,           ,[],HumanEval/1,100.8116602714872,3.5489208343173955,1
71,624, if,[],HumanEval/1,88.25835183262825,3.947960499085723,1
72,2251, current,[],HumanEval/1,127.47489163279533,3.9456771173880583,1
73,43033,_depth,[],HumanEval/1,90.47516670823097,5.562852671868546,1
74,1613, ==,[],HumanEval/1,67.08327296376228,3.0231744779028835,1
76,15,0,[],HumanEval/1,56.0311718583107,5.006353200926291,1
77,25,:,[],HumanEval/1,41.847332775592804,2.7659196997740576,1
79,921,               ,[],HumanEval/1,107.70189422531985,5.788652216068467,1
80,1490, result,[],HumanEval/1,62.086751848459244,4.920316540658797,1
81,7311,.append,[],HumanEval/1,91.5286730825901,5.293001872811736,1
82,1498,(',[],HumanEval/1,20.391441717743874,1.6388531813642722,1
83,9356,'.,[],HumanEval/1,58.881682336330414,4.767993095061103,1
84,17718,join,[],HumanEval/1,89.11164543032646,5.499257526065758,1
85,29419,(current,[],HumanEval/1,109.95321741700172,4.28396580131345,1
86,10839,_string,[],HumanEval/1,-15.881273865699768,0.10814341834696428,1
87,1451,)),[],HumanEval/1,-20.36889097094536,0.024664376187367054,1
89,921,               ,[],HumanEval/1,101.13067857315764,3.3381801338480397,1
90,2251, current,[],HumanEval/1,114.15207788348198,3.6671438859027496,1
91,10839,_string,[],HumanEval/1,-35.71503558754921,-1.0324426723937155,1
92,23543,.clear,[],HumanEval/1,89.19084021449089,4.662431689888013,1
93,739,(),[],HumanEval/1,-27.47274950146675,-0.4700274013580277,1
96,305,   ,[],HumanEval/1,-40.60534085892141,0.21914001770123465,1
97,944, return,[],HumanEval/1,28.237136483192444,2.1375301380105505,1
98,1490, result,[],HumanEval/1,99.91515466570854,3.293421172615581,1
0,305,   ,[35],HumanEval/1,41.4425422847271,5.483173866601637,2
1,1490, result,[35],HumanEval/1,75.03213659673929,7.701747260789098,2
